,low,median,high
35,0.0012080555555555553,0.0002319999999999999,-0.00576170588235294
36,0.0019351666666666673,0.0003242222222222222,0.0021527647058823527
37,-0.02686888888888889,-0.05378333333333333,-0.034835294117647055
38,0.005901388888888891,0.011529444444444446,0.0101
39,-0.0032712222222222222,-0.013453333333333335,-0.004177411764705882
40,-0.012412277777777779,-0.01612388888888889,-0.013612352941176471
41,-0.0077898333333333335,-0.02086111111111111,-0.021895294117647058
42,0.012843555555555556,0.0322,0.022105882352941177
43,-0.0007058333333333333,-0.003027888888888889,0.00016723529411764737
44,0.005771833333333334,0.013670555555555554,0.00864294117647059
45,-0.0006882777777777778,0.0038022222222222225,-0.0019582941176470585
46,0.002223222222222222,0.005255611111111111,-0.0024828823529411763
47,-0.013445333333333333,-0.026750000000000003,-0.02132
48,0.0028545000000000007,0.007981277777777776,0.008998823529411766
49,0.002491666666666667,0.005608611111111111,0.0058137058823529405
50,-0.0019046999999999998,-0.0028577777777777772,-0.005410000000000001
51,0.007010055555555555,0.015085777777777774,0.00952588235294118
52,0.005518444444444446,0.007716277777777777,0.003092882352941176
53,0.010917555555555555,0.022762777777777778,0.01719823529411765
54,0.0009892222222222223,-0.002467833333333333,-0.0005595882352941176
55,-0.0007795000000000002,0.0006379444444444446,0.0027859411764705874
56,-0.0005815555555555556,0.001236,-0.0007521764705882348
57,-0.0026614444444444446,-0.005292777777777777,-0.007608882352941176
58,-0.0032897777777777773,-0.007620277777777777,-0.005823823529411765
59,0.0021863333333333335,0.01034472222222222,0.011098823529411765
60,-0.0016670000000000003,0.0014542777777777774,-0.0018415294117647054
61,0.0016530000000000004,0.0075395,0.0014711764705882353
62,0.005426111111111111,0.01061,0.0044835294117647065
63,0.003423666666666667,0.0026499444444444444,0.0006388235294117652
64,0.002274666666666666,0.005574944444444444,0.002539294117647059
65,1.0888888888888888e-05,0.0,0.0
66,-0.0009362222222222222,0.0019899444444444444,-0.0026168823529411755
67,0.0030097222222222222,0.0044422222222222215,0.003095235294117647
68,-0.0042858888888888886,-0.005834611111111111,-0.0062465882352941175
69,0.004054777777777778,0.009622777777777777,0.009671764705882354
70,0.003427333333333333,0.005347388888888889,0.003663529411764706
71,0.006269,0.008553999999999999,0.007969882352941177
72,0.001011388888888889,-0.002097277777777778,-0.0034534705882352944
73,0.0016581666666666663,-0.002439888888888889,0.0012079411764705878
74,-0.0024455,-0.006584388888888888,-0.007739764705882355
75,0.008026944444444444,0.012366111111111112,0.009534705882352942
76,-0.001075388888888889,-0.002506,0.0004329411764705886
77,-0.001037888888888889,-0.0017106111111111113,-0.0035783529411764704
78,0.006179555555555555,0.009272777777777776,0.008083823529411765
79,-0.002471666666666666,-0.004210833333333334,0.00046370588235294117
80,0.0003068888888888887,-0.0012115555555555551,-0.002804117647058823
81,-0.005497666666666667,-0.01119011111111111,-0.011577647058823528
82,0.0009438888888888888,0.0017345,-0.0012411764705882353
83,0.003459833333333334,0.009793333333333333,0.006197647058823529
84,0.004029444444444444,0.005397777777777777,0.003612117647058824
85,0.0031305555555555553,0.005687500000000001,-0.002067058823529412
86,0.0013235000000000002,0.0028431666666666666,0.000765235294117647
87,-0.0023379444444444446,-0.006996333333333333,-0.000115235294117647
88,0.0011804444444444447,0.006012944444444443,0.003558823529411765
89,-0.009604111111111112,-0.021676666666666664,-0.012803529411764703
90,0.006279944444444445,0.019734444444444443,0.01180705882352941
91,-0.0017611666666666667,-0.006896277777777776,-0.005365117647058824
92,0.0011870555555555558,0.0008988333333333333,-0.0007212352941176471
93,0.002489722222222222,0.005875,0.002751764705882353
94,-0.0022918333333333332,-0.002977111111111111,0.004028529411764706
95,0.0038365555555555553,0.00756611111111111,0.0026659999999999995
96,0.0015589999999999998,9.33333333333332e-05,0.006011764705882353
97,-0.0018591666666666663,0.0010921666666666668,0.0004759411764705879
98,-7.127777777777753e-05,0.0018144444444444445,-0.00028782352941176485
99,-0.007886444444444446,-0.014674444444444447,-0.01418529411764706
100,0.0034121666666666666,0.010649444444444444,0.007194705882352942
101,0.0015494444444444444,0.0019311666666666668,-0.0010648235294117645
102,0.004298666666666668,0.009053333333333337,0.004504764705882353
103,0.003272077777777778,0.005547111111111111,0.0036952941176470588
104,0.003127,0.01004938888888889,0.00664
105,0.0012661666666666663,0.0026089444444444445,0.002992941176470588
106,-0.003938666666666667,-0.005250555555555555,-0.004607647058823528
107,-0.006615722222222223,-0.01542611111111111,-0.008084117647058823
108,-0.014137388888888889,-0.021111666666666667,-0.014524705882352938
109,0.0039198888888888886,0.01269722222222222,0.0073870588235294115
110,0.003491055555555555,0.001220166666666667,-0.0004822941176470585
111,-0.009284777777777777,-0.015105555555555558,-0.011158823529411766
112,0.010905055555555555,0.016585555555555558,0.012410588235294118
113,0.004060611111111111,0.009511444444444444,0.007404117647058822
114,0.00394761111111111,0.012275,0.0073447058823529416
115,-0.0016210166666666666,0.0003749444444444448,0.0008858235294117647
116,0.0014891111111111112,0.0014176111111111112,0.0020498823529411766
117,-0.008523111111111112,-0.014293333333333337,-0.011055294117647059
118,0.002025722222222222,0.007387500000000001,0.007245647058823529
119,-0.0067225555555555545,-0.009987055555555556,-0.007834705882352942
120,-0.002590222222222222,-0.007329444444444446,-0.007878941176470587
121,-0.005556333333333334,-0.009757777777777777,-0.011500117647058824
122,0.007257111111111109,0.011650555555555553,0.011809411764705883
123,0.0001775,0.002078944444444444,-0.00026041176470588265
124,0.0009837777777777779,0.0009527777777777779,-0.00039835294117647035
125,0.007589555555555556,0.01558388888888889,0.010271058823529413
126,0.001399611111111111,0.006136277777777779,0.0019439411764705877
127,-0.0009511666666666667,0.001985,0.0032629411764705887
128,0.003409,0.009538333333333333,0.010488235294117645
129,0.0014535555555555556,0.004695944444444444,0.00012347058823529411
130,-0.0064304444444444435,-0.01524,-0.010468235294117648
131,0.0031404444444444444,0.008006666666666667,0.002118529411764706
132,0.010055722222222223,0.018642777777777782,0.010793529411764707
133,0.0035074999999999998,0.0029739999999999996,0.007942529411764708
134,-0.0017380555555555556,-0.006543333333333332,-0.006791
135,-0.0008156111111111111,-0.0019294444444444446,-0.0007011176470588236
136,0.001417055555555555,-0.0024477777777777775,0.0007672941176470592
137,0.0036630000000000005,0.005975555555555556,0.005537176470588235
138,-0.005244777777777779,-0.0077166111111111125,-0.0076695882352941155
139,0.0017248888888888889,0.006222444444444444,-0.0044435882352941184
140,-0.01008083333333333,-0.021306111111111112,-0.021370000000000007
141,-0.00016105555555555545,0.00040616666666666703,0.0049352941176470586
142,-0.01672661111111111,-0.035292222222222225,-0.023982352941176475
143,-0.012737833333333334,-0.01665,-0.00464
144,0.008560944444444444,0.022361444444444444,0.011946470588235295
145,-0.006059833333333334,-0.006767111111111111,-0.004290588235294118
146,0.004446666666666667,-0.0005104444444444449,-0.006011764705882353
147,0.004301555555555555,0.004996722222222223,0.006060411764705881
148,-0.013163944444444443,-0.025995000000000004,-0.02578176470588235
149,0.011380555555555557,0.015318833333333334,0.0036500000000000013
150,0.004481333333333334,0.0075636666666666665,0.008472941176470588
151,0.008568166666666667,0.020377222222222224,0.02545235294117647
152,-0.019120944444444444,-0.031513333333333324,-0.014216470588235296
153,-0.002866777777777778,-0.011082222222222222,-0.007846235294117647
154,0.0019408888888888887,0.002198333333333334,-0.011352941176470586
155,-0.010209277777777779,-0.016502222222222227,-0.015521764705882356
156,-0.007422555555555557,-0.026339444444444454,-0.018281882352941176
157,-0.0012083888888888895,-0.008545555555555556,0.002636470588235295
158,0.007747888888888889,0.022377777777777778,0.018920000000000003
159,0.0021288888888888894,0.0016751666666666668,-0.0007926470588235285
160,0.0016047777777777779,-0.0024413888888888888,-0.0003723529411764708
161,0.0085065,0.02736944444444444,0.015624705882352943
162,0.0004901666666666665,-0.0002836111111111111,-0.0038367647058823525
163,0.008425833333333334,0.018207777777777778,0.013905294117647057
164,-0.005791611111111112,-0.007746666666666667,-0.004970588235294117
165,-0.012922722222222219,-0.02687111111111111,-0.025465294117647058
166,0.013263055555555557,0.03033888888888889,0.02350588235294118
167,-0.0016705555555555556,-0.005513111111111111,-0.004453647058823529
168,0.007652,0.02013388888888889,0.015531764705882353
169,0.0075741111111111105,0.01339777777777778,0.01117470588235294
170,-0.005877222222222223,-0.012547777777777776,-0.011388823529411765
171,0.003858666666666666,0.0072829444444444435,0.00734035294117647
172,-0.007464000000000002,-0.016156666666666666,-0.012010588235294117
173,0.00023716666666666678,-0.004545444444444445,-0.0018129411764705883
174,0.007292222222222222,0.018478333333333333,0.010396823529411766
175,0.0018373333333333332,0.000203111111111111,0.0027159999999999997
176,0.0021605,0.006309444444444445,0.006054352941176472
177,0.0008947666666666667,-0.0015598888888888893,0.005158470588235294
178,-0.0011906111111111113,-0.009563333333333333,-0.0019155294117647057
179,0.018340333333333333,0.03663888888888889,0.03273529411764705
180,0.004125777777777778,0.006503888888888889,0.0009700000000000003
181,-0.001805111111111111,-0.0010740000000000003,-0.004561941176470587
182,0.0007793333333333333,0.00712,0.0017739999999999995
183,-0.0019345555555555555,0.001628611111111111,-0.006656470588235294
184,-0.0012199444444444445,-0.0044568333333333335,-0.008997764705882353
185,0.004198111111111112,0.005793888888888888,0.0015061176470588231
186,0.0049281666666666675,0.010475000000000002,0.01349764705882353
187,-0.00023611111111111098,-0.0016538888888888892,-0.005761764705882352
188,0.006680166666666666,0.017986555555555554,0.015358823529411765
189,-0.004304555555555555,0.0001627777777777778,0.006113176470588235
190,-0.0018579999999999996,-0.01036288888888889,-0.006094117647058824
191,0.003304555555555555,0.004389722222222223,0.004670588235294118
192,0.007584777777777778,0.015586111111111113,0.014807058823529411
193,-0.004698333333333334,-0.00854611111111111,-0.012541176470588236
194,0.005587333333333334,0.012683888888888889,0.01149764705882353
195,-0.00039066666666666644,0.0013604444444444445,0.001349411764705882
196,-0.0004965000000000003,-0.0006922222222222222,0.0030083529411764707
197,0.003294888888888889,0.007141888888888888,0.0026
198,-0.003475555555555556,-0.00815777777777778,-0.005752
199,-0.0038972222222222216,-0.012917222222222222,-0.009980294117647058
200,0.00047816666666666667,0.011546555555555556,0.0028000000000000004
201,0.0019340722222222217,0.003194444444444444,0.0039449411764705886
202,-0.014549444444444441,-0.029111111111111105,-0.019798235294117644
203,0.0014343333333333335,0.00023888888888888885,0.00573735294117647
204,0.004414833333333334,0.01686277777777778,0.00938035294117647
205,-0.0010574444444444446,-0.0039655555555555555,0.001853
206,0.00471888888888889,0.008645555555555557,0.009587588235294117
207,0.010278166666666665,0.021267777777777778,0.019291176470588235
208,0.004533277777777778,0.008753333333333332,0.004924705882352941
209,-0.005099011111111111,-0.012400555555555554,-0.010059411764705881
210,0.009107999999999998,0.01707777777777778,0.014446470588235295
211,-0.015253999999999998,-0.03022777777777778,-0.0297
212,0.004860444444444444,0.008271277777777777,0.0026923529411764704
213,-0.0032452777777777775,-0.017391666666666666,-0.013743529411764705
214,0.009670555555555556,0.023375555555555552,0.0204235294117647
215,-0.014771111111111115,-0.02576611111111111,-0.02361647058823529
216,-0.001755055555555556,0.0051764444444444445,0.002188823529411764
217,-0.008323944444444445,-0.01655555555555556,-0.002292117647058823
218,-0.011195500000000002,-0.02825044444444445,-0.02175882352941176
219,0.015163627777777779,0.03593055555555555,0.025141176470588236
220,0.0005542222222222218,-0.0009768333333333335,0.0043723529411764704
221,-0.009429666666666668,-0.020605555555555558,-0.018650588235294117
222,0.0014315555555555557,0.004000555555555555,0.0006470588235294119
223,-0.0084815,-0.027916666666666663,-0.020441764705882357
224,0.008404388888888888,0.016647777777777775,0.008817882352941175
225,-0.010271611111111112,-0.026175555555555553,-0.019946117647058826
226,0.01181738888888889,0.020244444444444443,0.018295882352941176
227,-0.009557388888888888,-0.02331444444444445,-0.02676588235294118
228,0.005686833333333332,0.016592222222222227,0.003836470588235294
229,0.015147722222222222,0.03472833333333333,0.026370588235294114
230,-0.0006950555555555555,-0.003793333333333334,-0.00736864705882353
231,0.0023179444444444445,0.005604111111111111,0.011539941176470591
232,-0.001616111111111111,-0.0034361111111111103,-0.0034072941176470596
233,-0.0011658333333333336,-0.004417000000000001,-0.009004294117647058
234,0.007719444444444444,0.019306666666666666,0.014089411764705882
235,0.007162666666666666,0.014912777777777778,0.029751176470588232
236,-0.00028294444444444455,-0.00516211111111111,-0.009377058823529412
237,0.005527555555555556,0.007216611111111114,0.009808823529411766
238,-0.015920833333333335,-0.02872722222222222,-0.02974117647058824
239,0.0074752222222222225,0.01725166666666667,0.010910000000000001
240,-0.004071222222222222,-0.013113333333333334,-0.012539588235294118
241,-0.010672944444444445,-0.022555000000000002,-0.014876470588235295
242,-0.011137777777777778,-0.03024333333333333,-0.01867411764705882
243,0.005396611111111112,0.01497277777777778,0.012078176470588235
244,0.000737888888888889,0.00015722222222222247,0.0030538235294117646
245,0.0017955,0.004168611111111112,-0.005511352941176471
246,0.008512611111111113,0.01841433333333333,0.016875294117647058
247,0.004794444444444445,0.0016727777777777774,0.005542941176470591
248,0.002715388888888889,0.0015444444444444455,0.003875882352941177
249,-0.008395277777777776,-0.011592611111111109,-0.01111235294117647
250,0.001715444444444444,0.003888944444444444,-0.001086470588235296
251,-0.004580222222222222,-0.0075650000000000005,0.0013809999999999994
252,-0.0023334999999999996,-0.00512388888888889,0.0005535294117647043
253,0.0008279999999999996,0.002771666666666667,-0.007546470588235295
254,-0.013721388888888889,-0.02533888888888889,-0.02335882352941176
255,0.0007965000000000002,0.003132,-0.004137647058823529
256,-0.005468611111111111,-0.009638444444444446,-0.01247994117647059
257,0.006631444444444445,0.0113295,0.009455882352941179
258,0.004263111111111111,0.008299722222222222,0.008194823529411765
259,-0.005697722222222223,-0.01724888888888889,-0.005657411764705882
260,0.006692944444444444,0.012614444444444444,0.012727529411764707
261,-0.015708111111111107,-0.03228333333333333,-0.025877058823529413
262,-0.0059754444444444456,-0.020294388888888886,-0.005612941176470587
263,-0.01590611111111111,-0.020982833333333336,-0.016732941176470586
264,-0.0037386111111111114,0.007858888888888887,0.006979999999999999
265,-0.007582111111111112,-0.021358333333333333,0.005744117647058823
266,0.01179591111111111,0.006844444444444444,0.0258464705882353
267,0.006728488888888889,0.01791033333333333,0.011047529411764708
268,-0.005036111111111112,-0.012673333333333335,-0.00014823529411764756
269,0.011300144444444445,0.017743888888888892,0.022107647058823534
270,0.0031516222222222217,0.005288333333333332,0.0049084117647058825
271,-0.003189811111111111,-0.008038222222222223,-0.011621176470588235
272,0.011549266666666667,0.014648333333333334,0.01958
273,0.005903911111111111,0.017261666666666665,0.013528647058823527
274,-0.004887455555555555,-0.005228722222222222,-0.010310647058823529
275,-0.019198577777777778,-0.041188888888888886,-0.02782352941176471
276,-0.0029918333333333333,-0.0052224444444444445,-0.010548823529411763
277,0.004432211111111111,0.005736666666666667,0.011869529411764708
278,-0.002062377777777778,-0.0014611111111111114,0.0018094117647058825
279,0.005792166666666667,0.006242555555555556,0.006381176470588235
280,0.0033533888888888897,0.01300288888888889,0.002196470588235294
281,0.004917711111111112,0.012877777777777773,0.011185882352941176
282,-0.005041644444444444,-0.008884999999999999,-0.008852352941176471
283,0.00016624444444444464,-0.00017388888888888914,-2.7882352941176547e-05
284,0.005737950000000001,0.011034444444444444,0.014316470588235295
285,0.002683777777777777,0.004192777777777778,0.01323294117647059
286,-0.0058526111111111105,-0.011107222222222223,-0.013762411764705882
287,0.005792888888888889,0.009606222222222223,0.01089764705882353
288,0.006281444444444444,0.01666277777777778,0.013439999999999997
289,0.008254144444444443,0.014371888888888887,0.01510335294117647
290,-0.0010563000000000005,0.0038246666666666668,0.0032447058823529412
291,-0.004071977777777777,-0.005162111111111111,-0.006073529411764705
292,-0.013927644444444446,-0.02711111111111111,-0.023881176470588232
293,0.0026486555555555553,0.005426111111111111,-0.0011253529411764708
294,-0.005331155555555556,-0.013415555555555556,-0.008595294117647059
295,0.007054500000000001,0.014391388888888891,0.014236470588235295
296,-0.01395917777777778,-0.021917777777777776,-0.022079411764705882
297,-0.006379066666666668,-0.011730555555555555,-0.002540176470588236
298,-0.007608266666666665,-0.017676666666666663,-0.013458235294117648
299,0.020648777777777776,0.04440277777777777,0.04448176470588235
300,-0.0014506666666666665,-0.00730938888888889,-0.012423529411764708
301,0.003342677777777778,0.005590555555555555,0.013336470588235295
302,-0.011753699999999999,-0.022922777777777778,-0.016555882352941177
303,-0.004958411111111112,-0.02029,-0.01832
304,0.02211535555555556,0.03387222222222222,0.032088235294117654
305,-0.020532555555555554,-0.03864833333333333,-0.030733529411764705
306,0.0034692666666666667,0.008859444444444444,0.02137764705882354
307,0.012529400000000001,0.025260555555555553,0.011519999999999999
308,0.005589766666666667,0.014650555555555556,0.010491764705882353
309,-0.004369955555555556,0.00013666666666666672,-0.006063529411764705
310,-0.002201044444444445,-0.0004989999999999999,-0.005515764705882353
311,-0.007368922222222223,-0.004849777777777778,-0.008242941176470588
312,-0.0003225888888888892,0.004717055555555557,0.00029882352941176457
313,0.013251400000000002,0.030816666666666666,0.024488823529411764
314,0.005833311111111111,0.002505888888888889,0.010259411764705883
315,0.0006571777777777778,0.006391055555555556,0.009203529411764708
316,0.0034715666666666678,0.002241166666666667,4.8823529411765e-05
317,0.0012638666666666665,0.004376666666666666,0.005904
318,-0.0022043333333333333,-0.006145222222222222,-0.006488823529411764
319,-0.0023295222222222225,-0.007953277777777776,-0.00970029411764706
320,0.0014043333333333334,0.0041444444444444445,0.006479235294117648
321,-0.012046733333333334,-0.015690000000000003,-0.009572352941176471
322,-0.0019079555555555554,0.0010366666666666664,-0.005888823529411764
323,0.003575644444444444,0.005279722222222222,0.011982705882352939
324,0.016716911111111107,0.02787222222222222,0.026380588235294124
325,-0.0019704777777777775,-0.007831666666666666,-0.002965411764705882
326,0.006779822222222222,0.009038666666666667,0.004641882352941176
327,-0.001559988888888889,0.001713888888888889,-0.0027194117647058834
328,-0.005386533333333334,-0.006866722222222222,-0.004633529411764706
329,0.0009574777777777777,0.003793166666666667,-0.006073470588235294
330,-0.0011186888888888892,-0.004855555555555556,0.004167647058823531
331,0.004768855555555555,0.007008888888888888,0.010462352941176471
332,0.002589266666666666,-0.0008167222222222222,0.002171294117647059
333,-0.0049818,-0.013025000000000002,-0.01676741176470588
334,-0.0015587555555555558,0.00562,0.0001570588235294122
335,0.00730982222222222,0.006172777777777777,0.008165294117647059
336,0.0034450444444444443,0.005396444444444443,0.006396058823529412
337,-0.00018986666666666655,0.0030606111111111107,0.006435882352941175
338,0.004648166666666667,0.008517222222222221,0.00892235294117647
339,-0.009398577777777778,-0.0218,-0.01590352941176471
340,0.0032889555555555548,0.007684722222222224,-0.0011582941176470581
341,-0.002637111111111111,-0.006718222222222222,-0.0035106470588235294
342,0.0060074222222222225,0.01224222222222222,0.004634117647058823
343,-0.0024228888888888885,-0.001853888888888889,0.0019867647058823532
344,0.0025723666666666667,0.00018883333333333352,-0.00021764705882352966
345,0.00965072222222222,0.014067222222222224,0.012366470588235296
346,0.003840077777777778,0.010137777777777779,0.005462941176470589
347,0.0022965333333333335,-0.0012377222222222223,-0.0027688235294117645
348,-0.0029309888888888894,-0.0064295555555555555,-0.00555764705882353
349,-0.007102044444444445,-0.011331666666666664,-0.007477058823529412
350,-0.0008411000000000004,0.005598333333333333,-0.0025311176470588235
351,-0.007030844444444446,-0.011287222222222225,-0.0073187058823529424
352,0.0005076888888888888,-6.666666666666664e-05,-0.00213764705882353
353,0.000767688888888889,0.006191666666666666,0.004927647058823529
354,0.0006986000000000003,-0.0022644444444444444,-0.00705764705882353
355,0.003051,0.003958166666666666,0.003067470588235294
356,-0.0047908444444444455,-0.010488333333333332,-0.0008477058823529404
357,-0.0045355111111111115,-0.006340000000000001,-0.007299999999999999
358,-0.0003680333333333334,-0.00353888888888889,-0.01112535294117647
359,0.01163348888888889,0.023494444444444443,0.0212964705882353
360,-0.013965422222222221,-0.026127777777777778,-0.01041529411764706
361,-0.0004466444444444445,-0.0025842777777777774,-0.00811929411764706
362,-0.007065600000000001,-0.01575055555555556,-0.011119411764705883
363,-0.005646344444444445,-0.012483333333333334,-0.011661764705882352
364,-0.0009705333333333335,-0.0015071111111111112,0.0002194117647058836
365,0.008310444444444445,0.01000666666666667,0.004278294117647059
366,0.001216588888888889,0.006858888888888889,0.007976176470588235
367,-0.0023850888888888888,-0.001109388888888889,-0.0046535294117647065
368,-0.003835855555555556,-0.006195555555555556,0.0016235294117647057
369,0.0011533777777777779,0.0016658333333333332,-0.0010323529411764708
370,-0.013269266666666666,-0.021032222222222223,-0.014796470588235296
371,-0.0036349999999999993,-0.003127888888888889,-0.0035404705882352934
372,0.00037916666666666665,-0.006823666666666667,0.000967764705882353
373,0.003409233333333333,0.003111111111111111,0.0013500000000000003
374,-0.012596944444444444,-0.023268333333333335,-0.009012352941176468
375,-0.00031813333333333306,0.0009266666666666667,0.0036186470588235294
376,0.0009068222222222221,0.0025644444444444447,-0.006010411764705882
377,0.0027247000000000005,-0.0057131111111111115,0.0006952941176470591
378,-0.008514022222222223,-0.01956472222222222,-0.019829411764705884
379,6.391111111111097e-05,0.00017083333333333262,-0.005060941176470588
380,-0.0058053555555555554,-0.00994111111111111,-0.01728470588235294
381,0.01022628888888889,0.012502777777777778,0.015851176470588233
382,-0.010020022222222223,-0.014628833333333334,-0.024776470588235296
383,0.006006088888888889,0.009989888888888888,0.014783235294117647
384,-0.005271488888888888,-0.004658333333333333,0.002511058823529412
385,-0.0030585555555555557,-0.005013666666666667,-0.010623882352941177
386,-0.006334622222222222,-0.014291111111111112,-0.01817941176470588
387,0.008759666666666669,0.020860555555555552,0.03445882352941176
388,0.005748666666666667,0.008622777777777778,0.00866470588235294
389,-0.0008581666666666668,0.002982055555555556,-0.0004999999999999997
390,0.0012057444444444445,0.010456333333333335,0.01385764705882353
391,0.0027628222222222222,0.002106277777777778,0.008228823529411762
392,-0.00022819999999999882,0.0011800000000000005,-0.000804705882352942
393,-0.00973751111111111,-0.021060388888888885,-0.030723529411764705
394,-0.0003955888888888892,0.006148944444444446,0.0026150588235294113
395,-0.008659222222222223,-0.012719444444444445,-0.011433529411764707
396,0.01050381111111111,0.015963333333333333,0.02108294117647059
397,0.00851748888888889,0.010181111111111111,0.014866588235294121
398,-0.007245222222222222,-0.010548888888888889,-0.012380588235294117
399,-0.006342711111111111,-0.007598166666666665,-0.002712352941176471
400,-0.006554566666666667,-0.01626416666666667,-0.019681470588235293
401,0.01298771111111111,0.018983333333333335,0.006371764705882353
402,0.0017816333333333329,0.006226166666666666,0.007682529411764706
403,-0.008478044444444445,-0.021781666666666664,-0.015344705882352937
404,0.010981433333333332,0.004646666666666666,0.0030005882352941177
405,0.0016157555555555555,-0.0021602222222222227,0.0003970588235294129
406,-0.006863933333333332,-0.008413333333333333,-0.01603588235294118
407,-0.0001509555555555553,-0.001997111111111111,0.004371764705882353
408,-0.0002547777777777778,-0.0007861111111111111,0.0009652941176470601
409,0.0005395777777777774,-0.012148888888888888,-0.004267058823529412
410,-0.004420299999999999,-0.011257222222222219,-0.016908823529411768
411,-0.004504788888888889,-0.00849127777777778,-0.0009482352941176456
412,0.000432,0.00984611111111111,0.014144117647058823
413,0.006520738888888889,0.0020605555555555555,0.009802823529411765
414,0.004505822222222223,0.001450833333333334,-0.00209235294117647
415,-0.011680644444444443,-0.016456666666666668,-0.01524294117647059
416,0.0023138444444444446,0.0032305555555555555,0.0033466470588235293
417,0.004894755555555556,0.009731666666666666,0.01974411764705883
418,0.009140799999999998,0.010399333333333333,0.01034764705882353
419,-0.007869077777777778,-0.008201666666666668,-0.0021602352941176473
420,-0.006736133333333334,-0.019036611111111115,-0.015853529411764707
421,-0.001997344444444444,-0.0035383888888888887,-0.003769117647058823
422,-0.01921758888888889,-0.03340722222222223,-0.03044705882352941
423,0.00022399999999999994,-0.003527111111111111,0.012898411764705884
424,0.015007644444444447,0.014951111111111113,0.014898470588235287
425,-0.021070822222222223,-0.03553888888888888,-0.04564117647058824
426,-0.0013198444444444445,0.0065634444444444455,0.012062941176470587
427,0.0049624,-0.0005028888888888888,0.0015088823529411765
428,0.006477411111111112,0.01891427777777778,0.01700352941176471
429,-0.024556044444444446,-0.04656111111111111,-0.04775882352941177
430,-0.0031820222222222225,0.001862222222222222,0.016373529411764703
431,-0.012683822222222222,-0.029349999999999994,-0.027258823529411762
432,0.01644273333333333,0.04595466666666667,0.05756058823529411
433,0.02323882222222222,0.05342777777777778,0.05381958823529412
434,-0.011674355555555556,-0.027505555555555557,-0.018148823529411755
435,-0.012836088888888889,-0.016906666666666667,-0.017768823529411767
436,-0.0015271111111111117,-0.0012248333333333332,-0.0019476470588235299
437,0.012000555555555556,0.019988333333333337,0.011943529411764705
438,-0.0016716444444444443,-0.010245555555555556,-0.008765176470588235
439,-0.045234533333333334,-0.08698888888888891,-0.07705294117647059
440,0.02124533333333334,0.04,0.0390835294117647
441,-0.002419577777777778,-0.003321111111111112,0.003016352941176471
442,-0.029473622222222225,-0.05429444444444445,-0.05281764705882353
443,-0.011305555555555555,-0.011763888888888888,-0.014985882352941175
444,-0.025920800000000004,-0.05230555555555555,-0.036082352941176475
445,-0.027137088888888886,-0.04445555555555556,-0.04313705882352941
446,-0.011889066666666667,-0.012699277777777776,0.0010882352941176475
447,-0.04399371111111112,-0.05988888888888888,-0.04194705882352941
448,-0.0345628,-0.015366666666666664,-0.005498235294117645
449,0.07926111111111112,0.13775000000000004,0.06818823529411765
450,-0.002202244444444444,-0.01943338888888889,0.0004894117647058832
451,-0.05651617777777777,-0.10196666666666666,-0.07423529411764705
452,0.01986322222222222,0.028109722222222227,0.016005882352941175
453,-0.002816000000000001,-0.014759444444444443,-0.009706117647058823
